Booking_ID,Professional_ID,City_x,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag,City_y,Primary_Service,Experience_Years,Available_Hours_Per_Week,Professional_Base_Rating,Week,Service_Hours,Actual_Service_Hours
B17855,P0052,Mumbai,Cleaning,2026-05-09 13:17:40.602424,12-2 PM,549,3.69,15.9,113,Cancelled,Long Response Time,,4.0,Returning,Cash,5,Saturday,True,0,1,Mumbai,Cleaning,6,40,4.6,2026-05-04/2026-05-10,1.8833333333333333,0.0
B17856,P0079,Bengaluru,Salon,2026-05-09 13:28:02.707308,6-8 PM,755,6.13,16.7,76,Completed,,4.8,4.4,New,Credit Card,5,Saturday,True,1,0,Bengaluru,Salon,1,36,4.4,2026-05-04/2026-05-10,1.2666666666666666,1.2666666666666666
B17857,P0063,Mumbai,Plumbing,2026-05-09 13:38:24.812192,12-2 PM,612,2.82,6.3,129,Rescheduled,,,4.6,Returning,Debit Card,5,Saturday,True,0,0,Mumbai,Plumbing,1,40,4.5,2026-05-04/2026-05-10,2.15,2.15
B17858,P0090,Bengaluru,Electrician,2026-05-09 13:48:46.917076,6-8 PM,403,1.05,12.2,63,Completed,,4.8,4.2,New,UPI,5,Saturday,True,1,0,Bengaluru,Electrician,10,36,4.0,2026-05-04/2026-05-10,1.05,1.05
B17859,P0011,Nagpur,AC Repair,2026-05-09 13:59:09.021960,6-8 PM,1242,5.62,16.9,136,Completed,,4.7,4.4,Returning,Credit Card,5,Saturday,True,1,0,Nagpur,AC Repair,5,40,3.9,2026-05-04/2026-05-10,2.2666666666666666,2.2666666666666666
B17860,P0126,Hyderabad,Salon,2026-05-09 14:09:31.126845,8-10 AM,916,0.55,4.6,113,Completed,,4.6,4.1,Returning,Debit Card,5,Saturday,True,1,0,Hyderabad,Salon,4,40,4.4,2026-05-04/2026-05-10,1.8833333333333333,1.8833333333333333
B17861,P0005,Nagpur,Salon,2026-05-09 14:19:53.231729,4-6 PM,778,0.5,8.3,82,Completed,,4.5,4.7,New,Credit Card,5,Saturday,True,1,0,Nagpur,Salon,6,36,4.5,2026-05-04/2026-05-10,1.3666666666666667,1.3666666666666667
B17862,P0064,Mumbai,Plumbing,2026-05-09 14:30:15.336613,12-2 PM,486,2.17,2.9,92,Completed,,4.6,4.6,Returning,UPI,5,Saturday,True,1,0,Mumbai,Plumbing,9,40,4.6,2026-05-04/2026-05-10,1.5333333333333334,1.5333333333333334
B17863,P0043,Pune,Electrician,2026-05-09 14:40:37.441497,6-8 PM,416,4.79,19.4,43,Cancelled,Long Response Time,,4.3,Returning,UPI,5,Saturday,True,0,1,Pune,Electrician,10,40,4.4,2026-05-04/2026-05-10,0.7166666666666667,0.0
B17864,P0005,Nagpur,Salon,2026-05-09 14:50:59.546381,2-4 PM,1007,1.87,9.2,103,Completed,,4.4,4.1,New,UPI,5,Saturday,True,1,0,Nagpur,Salon,6,36,4.5,2026-05-04/2026-05-10,1.7166666666666666,1.7166666666666666
B17865,P0079,Bengaluru,Salon,2026-05-09 15:01:21.651266,2-4 PM,733,10.14,15.1,105,Completed,,4.0,5.0,New,Credit Card,5,Saturday,True,1,0,Bengaluru,Salon,1,36,4.4,2026-05-04/2026-05-10,1.75,1.75
B17866,P0131,Hyderabad,AC Repair,2026-05-09 15:11:43.756150,10-12 PM,1147,0.9,7.7,83,Completed,,4.6,4.7,New,Debit Card,5,Saturday,True,1,0,Hyderabad,AC Repair,7,44,4.7,2026-05-04/2026-05-10,1.3833333333333333,1.3833333333333333
B17867,P0105,Delhi,AC Repair,2026-05-09 15:22:05.861034,12-2 PM,1109,2.76,9.2,145,Completed,,4.7,3.3,Returning,Credit Card,5,Saturday,True,1,0,Delhi,AC Repair,10,40,4.5,2026-05-04/2026-05-10,2.4166666666666665,2.4166666666666665
B17868,P0043,Pune,Electrician,2026-05-09 15:32:27.965918,8-10 PM,622,1.0,9.8,110,Completed,,4.8,4.8,Returning,UPI,5,Saturday,True,1,0,Pune,Electrician,10,40,4.4,2026-05-04/2026-05-10,1.8333333333333333,1.8333333333333333
B17869,P0059,Mumbai,AC Repair,2026-05-09 15:42:50.070802,6-8 PM,1308,0.5,10.4,93,Completed,,4.5,4.1,Returning,UPI,5,Saturday,True,1,0,Mumbai,AC Repair,7,48,4.3,2026-05-04/2026-05-10,1.55,1.55
B17870,P0021,Nagpur,Appliance Repair,2026-05-09 15:53:12.175687,12-2 PM,928,5.93,6.6,130,Completed,,4.8,3.9,Returning,Debit Card,5,Saturday,True,1,0,Nagpur,Appliance Repair,9,40,4.1,2026-05-04/2026-05-10,2.1666666666666665,2.1666666666666665
B17871,P0079,Bengaluru,Salon,2026-05-09 16:03:34.280571,4-6 PM,1120,3.16,10.7,73,Completed,,4.7,4.7,New,UPI,5,Saturday,True,1,0,Bengaluru,Salon,1,36,4.4,2026-05-04/2026-05-10,1.2166666666666666,1.2166666666666666
B17872,P0014,Nagpur,Plumbing,2026-05-09 16:13:56.385455,8-10 PM,652,0.95,7.6,117,Completed,,4.3,4.5,New,UPI,5,Saturday,True,1,0,Nagpur,Plumbing,8,36,4.8,2026-05-04/2026-05-10,1.95,1.95
B17873,P0115,Delhi,Electrician,2026-05-09 16:24:18.490339,6-8 PM,576,2.04,5.7,98,Rescheduled,,,4.2,Returning,Debit Card,5,Saturday,True,0,0,Delhi,Electrician,10,40,4.7,2026-05-04/2026-05-10,1.6333333333333333,1.6333333333333333
B17874,P0016,Nagpur,Plumbing,2026-05-09 16:34:40.595223,12-2 PM,562,3.64,8.1,119,Completed,,4.8,4.0,New,Credit Card,5,Saturday,True,1,0,Nagpur,Plumbing,6,40,4.7,2026-05-04/2026-05-10,1.9833333333333334,1.9833333333333334
B17875,P0007,Nagpur,Salon,2026-05-09 16:45:02.700108,8-10 AM,892,8.0,9.4,53,Completed,,4.4,4.0,New,UPI,5,Saturday,True,1,0,Nagpur,Salon,5,40,4.4,2026-05-04/2026-05-10,0.8833333333333333,0.8833333333333333
B17876,P0104,Delhi,Salon,2026-05-09 16:55:24.804992,6-8 PM,1011,0.5,11.9,80,Cancelled,Slot Not Available,,4.1,Returning,UPI,5,Saturday,True,0,1,Delhi,Salon,5,36,4.6,2026-05-04/2026-05-10,1.3333333333333333,0.0
B17877,P0136,Hyderabad,Plumbing,2026-05-09 17:05:46.909876,12-2 PM,877,9.64,13.2,51,Completed,,4.5,3.8,Returning,UPI,5,Saturday,True,1,0,Hyderabad,Plumbing,5,44,4.9,2026-05-04/2026-05-10,0.85,0.85
B17878,P0015,Nagpur,Plumbing,2026-05-09 17:16:09.014760,10-12 PM,674,2.92,9.1,85,Completed,,5.0,4.4,Returning,Cash,5,Saturday,True,1,0,Nagpur,Plumbing,1,40,4.1,2026-05-04/2026-05-10,1.4166666666666667,1.4166666666666667
B17879,P0029,Pune,Salon,2026-05-09 17:26:31.119644,10-12 PM,771,3.12,8.3,116,Cancelled,Customer Changed Mind,,4.4,New,UPI,5,Saturday,True,0,1,Pune,Salon,8,40,3.9,2026-05-04/2026-05-10,1.9333333333333333,0.0
B17880,P0102,Delhi,Salon,2026-05-09 17:36:53.224528,10-12 PM,880,0.72,3.6,86,Completed,,4.5,4.6,Returning,Debit Card,5,Saturday,True,1,0,Delhi,Salon,7,40,4.0,2026-05-04/2026-05-10,1.4333333333333333,1.4333333333333333
B17881,P0094,Bengaluru,Appliance Repair,2026-05-09 17:47:15.329413,10-12 PM,667,4.2,8.1,82,Completed,,3.8,4.6,New,Debit Card,5,Saturday,True,1,0,Bengaluru,Appliance Repair,9,40,4.4,2026-05-04/2026-05-10,1.3666666666666667,1.3666666666666667
B17882,P0139,Hyderabad,Electrician,2026-05-09 17:57:37.434297,4-6 PM,709,0.72,10.3,82,Completed,,4.3,4.6,Returning,UPI,5,Saturday,True,1,0,Hyderabad,Electrician,1,36,4.5,2026-05-04/2026-05-10,1.3666666666666667,1.3666666666666667
B17883,P0049,Mumbai,Cleaning,2026-05-09 18:07:59.539181,6-8 PM,740,2.71,18.4,88,Completed,,4.4,4.2,New,UPI,5,Saturday,True,1,0,Mumbai,Cleaning,1,40,4.5,2026-05-04/2026-05-10,1.4666666666666666,1.4666666666666666
B17884,P0021,Nagpur,Appliance Repair,2026-05-09 18:18:21.644065,8-10 PM,1041,2.87,11.1,70,Completed,,4.4,4.8,Returning,Debit Card,5,Saturday,True,1,0,Nagpur,Appliance Repair,9,40,4.1,2026-05-04/2026-05-10,1.1666666666666667,1.1666666666666667
B17885,P0014,Nagpur,Plumbing,2026-05-09 18:28:43.748949,6-8 PM,520,8.33,14.1,98,Completed,,4.1,5.0,New,UPI,5,Saturday,True,1,0,Nagpur,Plumbing,8,36,4.8,2026-05-04/2026-05-10,1.6333333333333333,1.6333333333333333
B17886,P0081,Bengaluru,AC Repair,2026-05-09 18:39:05.853834,8-10 AM,985,5.12,8.9,94,Cancelled,Price Too High,,4.8,Returning,UPI,5,Saturday,True,0,1,Bengaluru,AC Repair,9,48,4.6,2026-05-04/2026-05-10,1.5666666666666667,0.0
B17887,P0099,Delhi,Cleaning,2026-05-09 18:49:27.958718,8-10 PM,618,2.44,9.2,67,Cancelled,Slot Not Available,,4.1,Returning,UPI,5,Saturday,True,0,1,Delhi,Cleaning,4,40,4.2,2026-05-04/2026-05-10,1.1166666666666667,0.0
B17888,P0115,Delhi,Electrician,2026-05-09 18:59:50.063602,8-10 AM,498,7.28,7.5,119,Completed,,4.4,4.1,Returning,UPI,5,Saturday,True,1,0,Delhi,Electrician,10,40,4.7,2026-05-04/2026-05-10,1.9833333333333334,1.9833333333333334
B17889,P0141,Hyderabad,Appliance Repair,2026-05-09 19:10:12.168486,6-8 PM,941,5.54,13.5,155,Completed,,4.2,4.2,New,UPI,5,Saturday,True,1,0,Hyderabad,Appliance Repair,10,36,4.0,2026-05-04/2026-05-10,2.5833333333333335,2.5833333333333335
B17890,P0027,Pune,Cleaning,2026-05-09 19:20:34.273370,8-10 PM,802,2.68,10.8,119,Completed,,4.4,4.9,Returning,Cash,5,Saturday,True,1,0,Pune,Cleaning,2,36,4.8,2026-05-04/2026-05-10,1.9833333333333334,1.9833333333333334
B17891,P0108,Delhi,AC Repair,2026-05-09 19:30:56.378255,8-10 PM,1253,1.03,12.3,176,Completed,,4.4,4.8,Returning,Credit Card,5,Saturday,True,1,0,Delhi,AC Repair,5,40,4.5,2026-05-04/2026-05-10,2.933333333333333,2.933333333333333
B17892,P0118,Delhi,Appliance Repair,2026-05-09 19:41:18.483139,6-8 PM,1276,2.98,8.3,86,Completed,,4.8,4.4,Returning,UPI,5,Saturday,True,1,0,Delhi,Appliance Repair,2,40,4.5,2026-05-04/2026-05-10,1.4333333333333333,1.4333333333333333
B17893,P0119,Delhi,Appliance Repair,2026-05-09 19:51:40.588023,4-6 PM,862,2.09,12.8,141,Completed,,4.4,4.4,Returning,UPI,5,Saturday,True,1,0,Delhi,Appliance Repair,1,40,4.6,2026-05-04/2026-05-10,2.35,2.35
B17894,P0049,Mumbai,Cleaning,2026-05-09 20:02:02.692907,8-10 PM,733,4.3,11.1,94,Completed,,4.7,3.8,Returning,UPI,5,Saturday,True,1,0,Mumbai,Cleaning,1,40,4.5,2026-05-04/2026-05-10,1.5666666666666667,1.5666666666666667
B17895,P0090,Bengaluru,Electrician,2026-05-09 20:12:24.797791,4-6 PM,611,2.35,16.2,40,Completed,,4.2,3.6,Returning,UPI,5,Saturday,True,1,0,Bengaluru,Electrician,10,36,4.0,2026-05-04/2026-05-10,0.6666666666666666,0.6666666666666666
B17896,P0079,Bengaluru,Salon,2026-05-09 20:22:46.902676,6-8 PM,1029,2.62,9.3,56,Cancelled,Slot Not Available,,4.7,New,UPI,5,Saturday,True,0,1,Bengaluru,Salon,1,36,4.4,2026-05-04/2026-05-10,0.9333333333333333,0.0
B17897,P0082,Bengaluru,AC Repair,2026-05-09 20:33:09.007560,10-12 PM,1392,1.69,4.0,140,Completed,,4.4,3.9,Returning,Debit Card,5,Saturday,True,1,0,Bengaluru,AC Repair,3,48,3.9,2026-05-04/2026-05-10,2.3333333333333335,2.3333333333333335
B17898,P0041,Pune,Electrician,2026-05-09 20:43:31.112444,4-6 PM,330,7.06,16.7,112,Completed,,3.8,4.7,Returning,UPI,5,Saturday,True,1,0,Pune,Electrician,9,44,3.7,2026-05-04/2026-05-10,1.8666666666666667,1.8666666666666667
B17899,P0084,Bengaluru,AC Repair,2026-05-09 20:53:53.217328,8-10 AM,1266,10.73,12.7,161,Completed,,3.9,4.4,Returning,UPI,5,Saturday,True,1,0,Bengaluru,AC Repair,3,40,4.3,2026-05-04/2026-05-10,2.683333333333333,2.683333333333333
B17900,P0100,Delhi,Cleaning,2026-05-09 21:04:15.322212,6-8 PM,896,5.44,14.0,74,Cancelled,Slot Not Available,,4.6,Returning,Credit Card,5,Saturday,True,0,1,Delhi,Cleaning,2,40,4.5,2026-05-04/2026-05-10,1.2333333333333334,0.0
B17901,P0039,Pune,Plumbing,2026-05-09 21:14:37.427097,2-4 PM,577,6.32,13.4,136,Completed,,4.3,4.2,Returning,Debit Card,5,Saturday,True,1,0,Pune,Plumbing,10,36,4.6,2026-05-04/2026-05-10,2.2666666666666666,2.2666666666666666
B17902,P0052,Mumbai,Cleaning,2026-05-09 21:24:59.531981,12-2 PM,733,3.39,7.5,136,Completed,,5.0,4.5,New,Debit Card,5,Saturday,True,1,0,Mumbai,Cleaning,6,40,4.6,2026-05-04/2026-05-10,2.2666666666666666,2.2666666666666666
B17903,P0055,Mumbai,Salon,2026-05-09 21:35:21.636865,12-2 PM,921,2.27,5.9,59,Completed,,4.1,4.3,Returning,Credit Card,5,Saturday,True,1,0,Mumbai,Salon,6,40,4.3,2026-05-04/2026-05-10,0.9833333333333333,0.9833333333333333
B17904,P0106,Delhi,AC Repair,2026-05-09 21:45:43.741749,8-10 PM,971,2.81,8.9,100,Completed,,4.7,4.9,Returning,UPI,5,Saturday,True,1,0,Delhi,AC Repair,9,40,4.0,2026-05-04/2026-05-10,1.6666666666666667,1.6666666666666667
B17905,P0095,Bengaluru,Appliance Repair,2026-05-09 21:56:05.846633,6-8 PM,1094,2.39,12.3,70,Completed,,4.2,4.2,New,Cash,5,Saturday,True,1,0,Bengaluru,Appliance Repair,6,40,4.3,2026-05-04/2026-05-10,1.1666666666666667,1.1666666666666667
B17906,P0067,Mumbai,Electrician,2026-05-09 22:06:27.951518,6-8 PM,774,6.11,12.8,49,Completed,,4.7,4.5,Returning,UPI,5,Saturday,True,1,0,Mumbai,Electrician,6,40,3.9,2026-05-04/2026-05-10,0.8166666666666667,0.8166666666666667
B17907,P0079,Bengaluru,Salon,2026-05-09 22:16:50.056402,2-4 PM,1062,8.8,10.5,75,Completed,,4.5,4.7,New,UPI,5,Saturday,True,1,0,Bengaluru,Salon,1,36,4.4,2026-05-04/2026-05-10,1.25,1.25
B17908,P0048,Pune,Appliance Repair,2026-05-09 22:27:12.161286,2-4 PM,1004,3.14,5.0,82,Completed,,4.5,4.4,Returning,Debit Card,5,Saturday,True,1,0,Pune,Appliance Repair,7,40,4.5,2026-05-04/2026-05-10,1.3666666666666667,1.3666666666666667
B17909,P0031,Pune,Salon,2026-05-09 22:37:34.266170,4-6 PM,978,5.5,10.8,96,Completed,,4.4,4.0,New,UPI,5,Saturday,True,1,0,Pune,Salon,10,40,4.2,2026-05-04/2026-05-10,1.6,1.6
B17910,P0029,Pune,Salon,2026-05-09 22:47:56.371054,4-6 PM,1132,2.27,12.7,114,Completed,,4.2,3.8,Returning,UPI,5,Saturday,True,1,0,Pune,Salon,8,40,3.9,2026-05-04/2026-05-10,1.9,1.9
B17911,P0015,Nagpur,Plumbing,2026-05-09 22:58:18.475939,8-10 PM,623,5.98,14.3,70,Completed,,4.6,4.4,Returning,UPI,5,Saturday,True,1,0,Nagpur,Plumbing,1,40,4.1,2026-05-04/2026-05-10,1.1666666666666667,1.1666666666666667
B17912,P0082,Bengaluru,AC Repair,2026-05-09 23:08:40.580823,8-10 PM,1064,1.41,11.3,87,Completed,,4.5,4.9,Returning,UPI,5,Saturday,True,1,0,Bengaluru,AC Repair,3,48,3.9,2026-05-04/2026-05-10,1.45,1.45
B17913,P0137,Hyderabad,Electrician,2026-05-09 23:19:02.685707,8-10 PM,620,2.91,11.2,79,Cancelled,Slot Not Available,,4.6,New,Credit Card,5,Saturday,True,0,1,Hyderabad,Electrician,7,44,4.9,2026-05-04/2026-05-10,1.3166666666666667,0.0
B17914,P0038,Pune,Plumbing,2026-05-09 23:29:24.790591,6-8 PM,571,0.98,10.3,59,Completed,,4.2,5.0,Returning,UPI,5,Saturday,True,1,0,Pune,Plumbing,4,44,4.3,2026-05-04/2026-05-10,0.9833333333333333,0.9833333333333333
B17915,P0134,Hyderabad,Plumbing,2026-05-09 23:39:46.895475,2-4 PM,719,8.98,5.4,107,Cancelled,Distance Too Far,,4.4,Returning,UPI,5,Saturday,True,0,1,Hyderabad,Plumbing,4,40,4.2,2026-05-04/2026-05-10,1.7833333333333334,0.0
B17916,P0082,Bengaluru,AC Repair,2026-05-09 23:50:09.000360,6-8 PM,1457,7.15,12.4,114,Completed,,4.3,4.1,New,Cash,5,Saturday,True,1,0,Bengaluru,AC Repair,3,48,3.9,2026-05-04/2026-05-10,1.9,1.9
B17917,P0025,Pune,Cleaning,2026-05-10 00:00:31.105244,6-8 PM,822,2.27,14.2,117,Completed,,4.4,5.0,Returning,Credit Card,5,Sunday,True,1,0,Pune,Cleaning,5,48,4.6,2026-05-04/2026-05-10,1.95,1.95
B17918,P0021,Nagpur,Appliance Repair,2026-05-10 00:10:53.210128,10-12 PM,1059,1.21,10.2,69,Completed,,4.1,5.0,Returning,UPI,5,Sunday,True,1,0,Nagpur,Appliance Repair,9,40,4.1,2026-05-04/2026-05-10,1.15,1.15
B17919,P0100,Delhi,Cleaning,2026-05-10 00:21:15.315012,6-8 PM,788,4.43,14.2,143,Completed,,4.2,3.9,Returning,Credit Card,5,Sunday,True,1,0,Delhi,Cleaning,2,40,4.5,2026-05-04/2026-05-10,2.3833333333333333,2.3833333333333333
B17920,P0081,Bengaluru,AC Repair,2026-05-10 00:31:37.419896,8-10 PM,1093,2.22,14.0,75,Completed,,3.7,4.0,New,Debit Card,5,Sunday,True,1,0,Bengaluru,AC Repair,9,48,4.6,2026-05-04/2026-05-10,1.25,1.25
B17921,P0031,Pune,Salon,2026-05-10 00:41:59.524780,6-8 PM,928,4.27,13.0,51,Completed,,4.6,4.2,Returning,UPI,5,Sunday,True,1,0,Pune,Salon,10,40,4.2,2026-05-04/2026-05-10,0.85,0.85
B17922,P0054,Mumbai,Salon,2026-05-10 00:52:21.629665,6-8 PM,782,2.31,7.9,83,Completed,,4.4,4.8,Returning,UPI,5,Sunday,True,1,0,Mumbai,Salon,1,40,4.3,2026-05-04/2026-05-10,1.3833333333333333,1.3833333333333333
B17923,P0128,Hyderabad,Salon,2026-05-10 01:02:43.734549,10-12 PM,797,5.55,7.9,89,Completed,,4.5,4.3,New,UPI,5,Sunday,True,1,0,Hyderabad,Salon,4,40,4.5,2026-05-04/2026-05-10,1.4833333333333334,1.4833333333333334
B17924,P0029,Pune,Salon,2026-05-10 01:13:05.839433,4-6 PM,913,3.64,11.0,64,Completed,,4.6,4.6,Returning,UPI,5,Sunday,True,1,0,Pune,Salon,8,40,3.9,2026-05-04/2026-05-10,1.0666666666666667,1.0666666666666667
B17925,P0118,Delhi,Appliance Repair,2026-05-10 01:23:27.944317,4-6 PM,791,2.02,10.9,156,Rescheduled,,,4.5,Returning,UPI,5,Sunday,True,0,0,Delhi,Appliance Repair,2,40,4.5,2026-05-04/2026-05-10,2.6,2.6
B17926,P0045,Pune,Appliance Repair,2026-05-10 01:33:50.049201,2-4 PM,763,5.18,8.3,156,Completed,,5.0,4.5,New,Debit Card,5,Sunday,True,1,0,Pune,Appliance Repair,1,36,4.2,2026-05-04/2026-05-10,2.6,2.6
B17927,P0064,Mumbai,Plumbing,2026-05-10 01:44:12.154086,10-12 PM,922,0.5,7.2,77,Completed,,5.0,4.6,Returning,Cash,5,Sunday,True,1,0,Mumbai,Plumbing,9,40,4.6,2026-05-04/2026-05-10,1.2833333333333334,1.2833333333333334
B17928,P0057,Mumbai,AC Repair,2026-05-10 01:54:34.258970,2-4 PM,1208,4.28,8.0,98,Completed,,5.0,4.5,Returning,UPI,5,Sunday,True,1,0,Mumbai,AC Repair,3,44,4.2,2026-05-04/2026-05-10,1.6333333333333333,1.6333333333333333
B17929,P0049,Mumbai,Cleaning,2026-05-10 02:04:56.363854,8-10 PM,755,4.89,15.5,87,Completed,,4.7,4.6,Returning,Cash,5,Sunday,True,1,0,Mumbai,Cleaning,1,40,4.5,2026-05-04/2026-05-10,1.45,1.45
B17930,P0042,Pune,Electrician,2026-05-10 02:15:18.468738,6-8 PM,709,7.92,13.8,62,Cancelled,Slot Not Available,,4.4,Returning,Debit Card,5,Sunday,True,0,1,Pune,Electrician,5,40,4.5,2026-05-04/2026-05-10,1.0333333333333334,0.0
B17931,P0027,Pune,Cleaning,2026-05-10 02:25:40.573622,12-2 PM,728,4.06,6.2,140,Completed,,4.5,4.9,Returning,UPI,5,Sunday,True,1,0,Pune,Cleaning,2,36,4.8,2026-05-04/2026-05-10,2.3333333333333335,2.3333333333333335
B17932,P0097,Delhi,Cleaning,2026-05-10 02:36:02.678507,10-12 PM,787,1.85,7.6,123,Cancelled,Professional Unavailable,,4.1,Returning,Debit Card,5,Sunday,True,0,1,Delhi,Cleaning,5,40,4.4,2026-05-04/2026-05-10,2.05,0.0
B17933,P0036,Pune,AC Repair,2026-05-10 02:46:24.783391,2-4 PM,1238,8.84,10.8,116,Completed,,4.5,4.6,Returning,UPI,5,Sunday,True,1,0,Pune,AC Repair,2,40,4.6,2026-05-04/2026-05-10,1.9333333333333333,1.9333333333333333
B17934,P0077,Bengaluru,Salon,2026-05-10 02:56:46.888275,6-8 PM,1031,4.67,11.4,77,Rescheduled,,,4.4,Returning,Credit Card,5,Sunday,True,0,0,Bengaluru,Salon,1,40,4.0,2026-05-04/2026-05-10,1.2833333333333334,1.2833333333333334
B17935,P0097,Delhi,Cleaning,2026-05-10 03:07:08.993159,6-8 PM,784,5.92,12.5,96,Cancelled,Slot Not Available,,4.6,New,UPI,5,Sunday,True,0,1,Delhi,Cleaning,5,40,4.4,2026-05-04/2026-05-10,1.6,0.0
B17936,P0099,Delhi,Cleaning,2026-05-10 03:17:31.098043,8-10 PM,787,6.22,18.6,85,Cancelled,Long Response Time,,4.6,New,Credit Card,5,Sunday,True,0,1,Delhi,Cleaning,4,40,4.2,2026-05-04/2026-05-10,1.4166666666666667,0.0
B17937,P0046,Pune,Appliance Repair,2026-05-10 03:27:53.202928,12-2 PM,1078,2.94,7.1,87,Completed,,4.6,4.6,Returning,Credit Card,5,Sunday,True,1,0,Pune,Appliance Repair,7,40,4.2,2026-05-04/2026-05-10,1.45,1.45
B17938,P0092,Bengaluru,Electrician,2026-05-10 03:38:15.307812,2-4 PM,451,2.8,4.0,84,Completed,,4.1,3.8,Returning,UPI,5,Sunday,True,1,0,Bengaluru,Electrician,3,40,4.6,2026-05-04/2026-05-10,1.4,1.4
B17939,P0086,Bengaluru,Plumbing,2026-05-10 03:48:37.412696,12-2 PM,613,5.26,11.9,47,Completed,,4.6,3.9,Returning,Debit Card,5,Sunday,True,1,0,Bengaluru,Plumbing,10,44,4.7,2026-05-04/2026-05-10,0.7833333333333333,0.7833333333333333
B17940,P0030,Pune,Salon,2026-05-10 03:58:59.517580,6-8 PM,847,3.46,11.7,120,Completed,,4.6,4.7,Returning,UPI,5,Sunday,True,1,0,Pune,Salon,3,44,4.7,2026-05-04/2026-05-10,2.0,2.0
B17941,P0058,Mumbai,AC Repair,2026-05-10 04:09:21.622464,2-4 PM,1304,4.1,6.8,101,Completed,,5.0,4.2,Returning,Credit Card,5,Sunday,True,1,0,Mumbai,AC Repair,9,40,4.3,2026-05-04/2026-05-10,1.6833333333333333,1.6833333333333333
B17942,P0037,Pune,Plumbing,2026-05-10 04:19:43.727349,2-4 PM,777,4.66,12.3,55,Completed,,4.1,4.6,Returning,UPI,5,Sunday,True,1,0,Pune,Plumbing,9,36,4.0,2026-05-04/2026-05-10,0.9166666666666666,0.9166666666666666
B17943,P0091,Bengaluru,Electrician,2026-05-10 04:30:05.832233,6-8 PM,671,1.65,14.5,114,Completed,,4.1,4.7,Returning,UPI,5,Sunday,True,1,0,Bengaluru,Electrician,4,44,4.7,2026-05-04/2026-05-10,1.9,1.9
B17944,P0117,Delhi,Appliance Repair,2026-05-10 04:40:27.937117,6-8 PM,864,1.6,13.5,140,Rescheduled,,,4.7,New,UPI,5,Sunday,True,0,0,Delhi,Appliance Repair,8,48,4.7,2026-05-04/2026-05-10,2.3333333333333335,2.3333333333333335
B17945,P0124,Hyderabad,Cleaning,2026-05-10 04:50:50.042001,2-4 PM,681,5.63,8.5,71,Completed,,5.0,4.5,New,Cash,5,Sunday,True,1,0,Hyderabad,Cleaning,7,36,4.2,2026-05-04/2026-05-10,1.1833333333333333,1.1833333333333333
B17946,P0099,Delhi,Cleaning,2026-05-10 05:01:12.146885,2-4 PM,590,3.6,14.5,149,Completed,,4.4,4.8,Returning,Credit Card,5,Sunday,True,1,0,Delhi,Cleaning,4,40,4.2,2026-05-04/2026-05-10,2.4833333333333334,2.4833333333333334
B17947,P0062,Mumbai,Plumbing,2026-05-10 05:11:34.251770,6-8 PM,738,4.68,13.5,118,Cancelled,Slot Not Available,,3.9,Returning,UPI,5,Sunday,True,0,1,Mumbai,Plumbing,9,40,4.5,2026-05-04/2026-05-10,1.9666666666666666,0.0
B17948,P0143,Hyderabad,Appliance Repair,2026-05-10 05:21:56.356654,8-10 PM,1151,9.87,17.0,82,Completed,,4.6,3.8,Returning,UPI,5,Sunday,True,1,0,Hyderabad,Appliance Repair,1,44,4.5,2026-05-04/2026-05-10,1.3666666666666667,1.3666666666666667
B17949,P0084,Bengaluru,AC Repair,2026-05-10 05:32:18.461538,2-4 PM,1118,1.29,7.2,86,Completed,,5.0,4.1,Returning,UPI,5,Sunday,True,1,0,Bengaluru,AC Repair,3,40,4.3,2026-05-04/2026-05-10,1.4333333333333333,1.4333333333333333
B17950,P0061,Mumbai,Plumbing,2026-05-10 05:42:40.566422,8-10 AM,688,2.46,9.4,102,Rescheduled,,,3.9,New,UPI,5,Sunday,True,0,0,Mumbai,Plumbing,10,40,4.7,2026-05-04/2026-05-10,1.7,1.7
B17951,P0101,Delhi,Salon,2026-05-10 05:53:02.671306,6-8 PM,988,3.83,12.9,85,Completed,,3.9,4.6,New,UPI,5,Sunday,True,1,0,Delhi,Salon,3,44,4.3,2026-05-04/2026-05-10,1.4166666666666667,1.4166666666666667
B17952,P0042,Pune,Electrician,2026-05-10 06:03:24.776191,10-12 PM,582,2.15,6.1,51,Completed,,4.6,4.6,Returning,UPI,5,Sunday,True,1,0,Pune,Electrician,5,40,4.5,2026-05-04/2026-05-10,0.85,0.85
B17953,P0037,Pune,Plumbing,2026-05-10 06:13:46.881075,8-10 PM,696,3.72,11.5,133,Rescheduled,,,3.7,New,UPI,5,Sunday,True,0,0,Pune,Plumbing,9,36,4.0,2026-05-04/2026-05-10,2.216666666666667,2.216666666666667
B17954,P0101,Delhi,Salon,2026-05-10 06:24:08.985959,6-8 PM,1002,7.55,18.9,64,Cancelled,Long Response Time,,5.0,Returning,UPI,5,Sunday,True,0,1,Delhi,Salon,3,44,4.3,2026-05-04/2026-05-10,1.0666666666666667,0.0
